n,k_cap_mean,k_cap_sd,radius,simulation_rounds,population_density,replicate,network_density,network_is_connected,network_num_components,network_largest_component_size,network_avg_shortest_path,network_diameter,network_clustering_coef,network_modularity,network_assortativity
1000,50,25.0,10.0,100000,0.00031622776601683794,1,0.044584584584584586,True,1,1000,2.258042042042042,4,0.15789481583829906,0.3276678279328541,0.07680615028717618
1000,50,25.0,10.0,100000,0.00031622776601683794,2,0.0442062062062062,True,1,1000,2.2688308308308307,4,0.16254418239603138,0.3890873427856527,0.0855414688682342
1000,50,25.0,10.0,100000,0.00031622776601683794,3,0.04411411411411412,True,1,1000,2.266930930930931,4,0.1634339342431829,0.36861739906843133,0.07684712673524466
1000,50,25.0,10.0,100000,0.00031622776601683794,4,0.04403803803803804,True,1,1000,2.267721721721722,4,0.15971222771328575,0.3692928229938013,0.0825342731541253
1000,50,25.0,10.0,100000,0.00031622776601683794,5,0.04391191191191191,True,1,1000,2.279121121121121,4,0.16509739969776066,0.38139894766571325,0.08410300752867705
1000,50,25.0,10.0,100000,0.00031622776601683794,6,0.04416016016016016,True,1,1000,2.266904904904905,4,0.15895279554478492,0.36904868959578463,0.0947503977161676
1000,50,25.0,10.0,100000,0.00031622776601683794,7,0.04538138138138138,True,1,1000,2.2537617617617616,4,0.1648252932542773,0.32349049999830304,0.08582847147612148
1000,50,25.0,10.0,100000,0.00031622776601683794,8,0.04457857857857858,True,1,1000,2.2627407407407407,4,0.16207946870161,0.37032165967226016,0.08891680054433311
1000,50,25.0,10.0,100000,0.00031622776601683794,9,0.04426426426426426,True,1,1000,2.2654014014014012,4,0.1583012668897372,0.3388045750442721,0.09980076023199294
1000,50,25.0,10.0,100000,0.00031622776601683794,10,0.044158158158158156,True,1,1000,2.2662982982982984,4,0.1609651944010623,0.3659717341910834,0.06726368619888037
1000,50,25.0,10.0,100000,0.00031622776601683794,11,0.04312112112112112,True,1,1000,2.284876876876877,4,0.16014818250613466,0.39046970556914734,0.0714962157635348
1000,50,25.0,10.0,100000,0.00031622776601683794,12,0.04515315315315315,True,1,1000,2.255681681681682,4,0.16257833608343497,0.36917036152242233,0.08303620593320182
1000,50,25.0,10.0,100000,0.00031622776601683794,13,0.04386186186186186,True,1,1000,2.266102102102102,4,0.15958241550716443,0.35591341007227395,0.08625809392205641
1000,50,25.0,10.0,100000,0.00031622776601683794,14,0.044254254254254256,True,1,1000,2.2695495495495495,4,0.1637762442090336,0.36652114854966483,0.08581911276902546
